MWDNN, 0.400000,Bernoulli, 03349.bmp, 44.148736, 0.992289 
MWDNN, 0.400000,Bernoulli, 03407.bmp, 37.650152, 0.967446 
MWDNN, 0.400000,Bernoulli, 03784.bmp, 37.117760, 0.971765 
MWDNN, 0.400000,Bernoulli, 04702.bmp, 36.333627, 0.975306 
MWDNN, 0.500000,Bernoulli, 00170.bmp, 41.395012, 0.976579 
MWDNN, 0.500000,Bernoulli, 00228.bmp, 44.071392, 0.979039 
MWDNN, 0.500000,Bernoulli, 00232.bmp, 46.381860, 0.992712 
MWDNN, 0.500000,Bernoulli, 00242.bmp, 35.280400, 0.928455 
MWDNN, 0.500000,Bernoulli, 00244.bmp, 44.029463, 0.993170 
MWDNN, 0.500000,Bernoulli, 00246.bmp, 53.160958, 0.997653 
MWDNN, 0.500000,Bernoulli, 00249.bmp, 37.450241, 0.968369 
MWDNN, 0.500000,Bernoulli, 00258.bmp, 48.937990, 0.995290 
MWDNN, 0.500000,Bernoulli, 00415.bmp, 44.072755, 0.993212 
MWDNN, 0.500000,Bernoulli, 00471.bmp, 46.929911, 0.993533 
MWDNN, 0.500000,Bernoulli, 00559.bmp, 43.787021, 0.990303 
MWDNN, 0.500000,Bernoulli, 00560.bmp, 37.747074, 0.965222 
MWDNN, 0.500000,Bernoulli, 00733.bmp, 45.931816, 0.994697 
MWDNN, 0.500000,Bernoulli, 01279.bmp, 41.503637, 0.989919 
MWDNN, 0.500000,Bernoulli, 01790.bmp, 43.847141, 0.991278 
MWDNN, 0.500000,Bernoulli, 03133.bmp, 45.065840, 0.990571 
MWDNN, 0.500000,Bernoulli, 03349.bmp, 46.297224, 0.994822 
MWDNN, 0.500000,Bernoulli, 03407.bmp, 39.909849, 0.978838 
MWDNN, 0.500000,Bernoulli, 03784.bmp, 39.868152, 0.982232 
MWDNN, 0.500000,Bernoulli, 04702.bmp, 38.580386, 0.984121 
