Denoiser, DnCNN_20Layers_10cases, Rate, 0.050000, Image_name, 00171.bmp, PSNR, 29.501336, SSIM, 0.860849 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 00790.bmp, PSNR, 45.056562, SSIM, 0.992484 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 00880.bmp, PSNR, 32.250319, SSIM, 0.946831 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 00892.bmp, PSNR, 34.141225, SSIM, 0.968254 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 00986.bmp, PSNR, 39.299087, SSIM, 0.978567 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 01544.bmp, PSNR, 30.245341, SSIM, 0.942055 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 01594.bmp, PSNR, 29.384024, SSIM, 0.844485 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 03266.bmp, PSNR, 42.405743, SSIM, 0.969448 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 03275.bmp, PSNR, 31.162652, SSIM, 0.920714 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 03499.bmp, PSNR, 42.882725, SSIM, 0.972776 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 03906.bmp, PSNR, 36.809336, SSIM, 0.940452 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 04076.bmp, PSNR, 28.015044, SSIM, 0.825288 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 04519.bmp, PSNR, 24.012467, SSIM, 0.756500 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.250000, Image_name, 04735.bmp, PSNR, 38.867238, SSIM, 0.965453 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 00171.bmp, PSNR, 41.742676, SSIM, 0.979906 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 00173.bmp, PSNR, 32.516627, SSIM, 0.876625 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 00180.bmp, PSNR, 28.883382, SSIM, 0.944155 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 00598.bmp, PSNR, 41.778237, SSIM, 0.986623 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 00602.bmp, PSNR, 36.789872, SSIM, 0.971652 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 00604.bmp, PSNR, 30.625118, SSIM, 0.884096 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 00741.bmp, PSNR, 33.492180, SSIM, 0.944309 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 00790.bmp, PSNR, 46.309542, SSIM, 0.993824 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 00880.bmp, PSNR, 34.370392, SSIM, 0.964300 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 00892.bmp, PSNR, 36.660949, SSIM, 0.979967 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 00986.bmp, PSNR, 41.404690, SSIM, 0.985857 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 01544.bmp, PSNR, 31.988756, SSIM, 0.958001 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 01594.bmp, PSNR, 30.410935, SSIM, 0.869344 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 03266.bmp, PSNR, 43.202277, SSIM, 0.973597 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 03275.bmp, PSNR, 32.693000, SSIM, 0.938830 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 03499.bmp, PSNR, 43.851195, SSIM, 0.977480 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 03906.bmp, PSNR, 38.329072, SSIM, 0.956473 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 04076.bmp, PSNR, 30.366743, SSIM, 0.873871 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 04519.bmp, PSNR, 24.856309, SSIM, 0.782601 
Denoiser, DnCNN_17Layers_10cases, Rate, 0.300000, Image_name, 04735.bmp, PSNR, 40.275972, SSIM, 0.974090 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 00171.bmp, PSNR, 29.790574, SSIM, 0.862723 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 00173.bmp, PSNR, 23.622895, SSIM, 0.655491 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 00180.bmp, PSNR, 16.842716, SSIM, 0.298580 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 00598.bmp, PSNR, 26.051201, SSIM, 0.835077 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 00602.bmp, PSNR, 24.079555, SSIM, 0.683357 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 00604.bmp, PSNR, 22.780049, SSIM, 0.500464 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 00741.bmp, PSNR, 21.787530, SSIM, 0.522501 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 00790.bmp, PSNR, 30.447557, SSIM, 0.913291 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 00880.bmp, PSNR, 21.748352, SSIM, 0.595366 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 00892.bmp, PSNR, 18.972424, SSIM, 0.610359 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 00986.bmp, PSNR, 27.133954, SSIM, 0.772037 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 01544.bmp, PSNR, 18.651807, SSIM, 0.541335 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 01594.bmp, PSNR, 22.328867, SSIM, 0.554197 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 03266.bmp, PSNR, 35.771205, SSIM, 0.922968 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 03275.bmp, PSNR, 21.246250, SSIM, 0.552507 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 03499.bmp, PSNR, 34.610903, SSIM, 0.909755 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 03906.bmp, PSNR, 27.700930, SSIM, 0.729039 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 04076.bmp, PSNR, 21.916902, SSIM, 0.636133 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 04519.bmp, PSNR, 18.644746, SSIM, 0.454818 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.050000, Image_name, 04735.bmp, PSNR, 28.988992, SSIM, 0.791764 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 00171.bmp, PSNR, 34.485981, SSIM, 0.937376 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 00173.bmp, PSNR, 27.153184, SSIM, 0.766842 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 00180.bmp, PSNR, 21.047276, SSIM, 0.707004 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 00598.bmp, PSNR, 31.460375, SSIM, 0.923173 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 00602.bmp, PSNR, 27.261302, SSIM, 0.825717 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 00604.bmp, PSNR, 25.024627, SSIM, 0.652711 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 00741.bmp, PSNR, 23.870490, SSIM, 0.655336 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 00790.bmp, PSNR, 36.846382, SSIM, 0.967423 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 00880.bmp, PSNR, 24.648869, SSIM, 0.725899 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 00892.bmp, PSNR, 24.484236, SSIM, 0.838913 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 00986.bmp, PSNR, 31.087067, SSIM, 0.888051 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 01544.bmp, PSNR, 22.639481, SSIM, 0.759669 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 01594.bmp, PSNR, 25.162067, SSIM, 0.696388 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 03266.bmp, PSNR, 38.843791, SSIM, 0.946495 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 03275.bmp, PSNR, 24.454791, SSIM, 0.736459 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 03499.bmp, PSNR, 38.638032, SSIM, 0.947120 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 03906.bmp, PSNR, 31.098745, SSIM, 0.831701 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 04076.bmp, PSNR, 24.250578, SSIM, 0.725954 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 04519.bmp, PSNR, 20.353743, SSIM, 0.566578 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.100000, Image_name, 04735.bmp, PSNR, 32.722211, SSIM, 0.888442 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 00171.bmp, PSNR, 37.304663, SSIM, 0.958237 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 00173.bmp, PSNR, 29.158807, SSIM, 0.812720 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 00180.bmp, PSNR, 24.514648, SSIM, 0.851057 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 00598.bmp, PSNR, 35.296995, SSIM, 0.959244 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 00602.bmp, PSNR, 29.816922, SSIM, 0.893558 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 00604.bmp, PSNR, 26.684301, SSIM, 0.742319 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 00741.bmp, PSNR, 26.162071, SSIM, 0.778313 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 00790.bmp, PSNR, 40.825455, SSIM, 0.984020 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 00880.bmp, PSNR, 27.889201, SSIM, 0.856807 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 00892.bmp, PSNR, 28.273808, SSIM, 0.904608 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 00986.bmp, PSNR, 34.150327, SSIM, 0.938219 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 01544.bmp, PSNR, 25.534373, SSIM, 0.850909 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 01594.bmp, PSNR, 26.990131, SSIM, 0.760862 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 03266.bmp, PSNR, 40.444564, SSIM, 0.956852 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 03275.bmp, PSNR, 27.133066, SSIM, 0.832809 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 03499.bmp, PSNR, 40.475082, SSIM, 0.958581 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 03906.bmp, PSNR, 33.558297, SSIM, 0.891881 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 04076.bmp, PSNR, 26.298834, SSIM, 0.796281 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 04519.bmp, PSNR, 21.588476, SSIM, 0.631558 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.150000, Image_name, 04735.bmp, PSNR, 35.483706, SSIM, 0.933643 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 00171.bmp, PSNR, 39.107433, SSIM, 0.969239 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 00173.bmp, PSNR, 30.982104, SSIM, 0.855439 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 00180.bmp, PSNR, 25.936570, SSIM, 0.892598 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 00598.bmp, PSNR, 37.664316, SSIM, 0.972297 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 00602.bmp, PSNR, 32.345465, SSIM, 0.934434 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 00604.bmp, PSNR, 28.033202, SSIM, 0.802659 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 00741.bmp, PSNR, 29.596779, SSIM, 0.887357 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 00790.bmp, PSNR, 43.300830, SSIM, 0.989139 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 00880.bmp, PSNR, 30.642732, SSIM, 0.924651 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 00892.bmp, PSNR, 32.100382, SSIM, 0.952862 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 00986.bmp, PSNR, 37.074009, SSIM, 0.966764 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 01544.bmp, PSNR, 28.015536, SSIM, 0.909283 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 01594.bmp, PSNR, 28.267872, SSIM, 0.809670 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 03266.bmp, PSNR, 41.580948, SSIM, 0.964537 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 03275.bmp, PSNR, 29.152770, SSIM, 0.882978 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 03499.bmp, PSNR, 41.711273, SSIM, 0.965548 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 03906.bmp, PSNR, 35.567780, SSIM, 0.925096 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 04076.bmp, PSNR, 28.231336, SSIM, 0.840443 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 04519.bmp, PSNR, 23.356438, SSIM, 0.729821 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.200000, Image_name, 04735.bmp, PSNR, 37.218799, SSIM, 0.952694 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 00171.bmp, PSNR, 40.501797, SSIM, 0.975513 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 00173.bmp, PSNR, 32.184949, SSIM, 0.876992 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 00180.bmp, PSNR, 27.765699, SSIM, 0.928041 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 00598.bmp, PSNR, 39.924103, SSIM, 0.981863 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 00602.bmp, PSNR, 34.524048, SSIM, 0.958157 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 00604.bmp, PSNR, 29.398944, SSIM, 0.847707 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 00741.bmp, PSNR, 32.746213, SSIM, 0.935034 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 00790.bmp, PSNR, 45.198612, SSIM, 0.992531 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 00880.bmp, PSNR, 33.276662, SSIM, 0.956106 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 00892.bmp, PSNR, 34.716897, SSIM, 0.970958 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 00986.bmp, PSNR, 39.413937, SSIM, 0.979208 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 01544.bmp, PSNR, 30.313417, SSIM, 0.941339 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 01594.bmp, PSNR, 29.430078, SSIM, 0.844434 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 03266.bmp, PSNR, 42.307229, SSIM, 0.968996 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 03275.bmp, PSNR, 31.236641, SSIM, 0.919449 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 03499.bmp, PSNR, 42.573537, SSIM, 0.970993 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 03906.bmp, PSNR, 37.150972, SSIM, 0.945985 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 04076.bmp, PSNR, 30.255994, SSIM, 0.882362 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 04519.bmp, PSNR, 24.888020, SSIM, 0.793028 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.250000, Image_name, 04735.bmp, PSNR, 38.920130, SSIM, 0.966109 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 00171.bmp, PSNR, 41.667991, SSIM, 0.979092 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 00173.bmp, PSNR, 32.935912, SSIM, 0.886644 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 00180.bmp, PSNR, 29.119793, SSIM, 0.944748 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 00598.bmp, PSNR, 41.654995, SSIM, 0.985750 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 00602.bmp, PSNR, 36.713789, SSIM, 0.970963 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 00604.bmp, PSNR, 30.532912, SSIM, 0.881681 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 00741.bmp, PSNR, 34.768071, SSIM, 0.953976 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 00790.bmp, PSNR, 46.858717, SSIM, 0.994209 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 00880.bmp, PSNR, 35.278803, SSIM, 0.968839 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 00892.bmp, PSNR, 36.857703, SSIM, 0.979805 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 00986.bmp, PSNR, 41.164247, SSIM, 0.984820 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 01544.bmp, PSNR, 32.439414, SSIM, 0.962514 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 01594.bmp, PSNR, 30.287807, SSIM, 0.864419 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 03266.bmp, PSNR, 43.213649, SSIM, 0.973615 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 03275.bmp, PSNR, 32.803383, SSIM, 0.938547 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 03499.bmp, PSNR, 43.676057, SSIM, 0.976333 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 03906.bmp, PSNR, 38.636100, SSIM, 0.959448 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 04076.bmp, PSNR, 31.943845, SSIM, 0.907125 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 04519.bmp, PSNR, 26.987123, SSIM, 0.851834 
Denoiser, DnCNN_20Layers_3x3_17cases, Rate, 0.300000, Image_name, 04735.bmp, PSNR, 40.306471, SSIM, 0.973689 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00171.bmp, PSNR, 31.238246, SSIM, 0.901812 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00173.bmp, PSNR, 24.474689, SSIM, 0.702507 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00180.bmp, PSNR, 20.904998, SSIM, 0.713263 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00598.bmp, PSNR, 27.229746, SSIM, 0.873030 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00602.bmp, PSNR, 24.699889, SSIM, 0.730427 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00604.bmp, PSNR, 23.227837, SSIM, 0.543000 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00741.bmp, PSNR, 22.660923, SSIM, 0.590989 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00790.bmp, PSNR, 33.101305, SSIM, 0.948333 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00880.bmp, PSNR, 22.919967, SSIM, 0.681782 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00892.bmp, PSNR, 20.840229, SSIM, 0.740156 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00986.bmp, PSNR, 28.140892, SSIM, 0.823798 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 01544.bmp, PSNR, 19.964763, SSIM, 0.640327 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 01594.bmp, PSNR, 23.066920, SSIM, 0.598521 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03266.bmp, PSNR, 37.115465, SSIM, 0.934594 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03275.bmp, PSNR, 21.873722, SSIM, 0.610298 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03499.bmp, PSNR, 36.089204, SSIM, 0.927149 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03906.bmp, PSNR, 28.982102, SSIM, 0.779195 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 04076.bmp, PSNR, 22.456321, SSIM, 0.676538 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 04519.bmp, PSNR, 18.886413, SSIM, 0.476028 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 04735.bmp, PSNR, 30.164672, SSIM, 0.836648 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00171.bmp, PSNR, 35.794283, SSIM, 0.950606 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00173.bmp, PSNR, 27.846883, SSIM, 0.794505 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00180.bmp, PSNR, 23.812564, SSIM, 0.837300 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00598.bmp, PSNR, 33.034230, SSIM, 0.945775 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00602.bmp, PSNR, 27.864264, SSIM, 0.854903 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00604.bmp, PSNR, 25.275583, SSIM, 0.672943 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00741.bmp, PSNR, 27.178211, SSIM, 0.838525 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00790.bmp, PSNR, 39.298931, SSIM, 0.981438 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00880.bmp, PSNR, 27.162361, SSIM, 0.852234 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00892.bmp, PSNR, 26.532790, SSIM, 0.891321 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00986.bmp, PSNR, 32.436752, SSIM, 0.921448 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 01544.bmp, PSNR, 23.951621, SSIM, 0.813505 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 01594.bmp, PSNR, 25.869937, SSIM, 0.722281 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03266.bmp, PSNR, 39.128852, SSIM, 0.949879 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03275.bmp, PSNR, 24.933109, SSIM, 0.764578 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03499.bmp, PSNR, 38.821739, SSIM, 0.949199 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03906.bmp, PSNR, 32.378021, SSIM, 0.874801 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 04076.bmp, PSNR, 24.943279, SSIM, 0.771561 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 04519.bmp, PSNR, 20.909463, SSIM, 0.618088 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 04735.bmp, PSNR, 34.121047, SSIM, 0.916068 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00171.bmp, PSNR, 37.530862, SSIM, 0.962159 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00173.bmp, PSNR, 30.165972, SSIM, 0.845286 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00180.bmp, PSNR, 25.867016, SSIM, 0.895361 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00598.bmp, PSNR, 36.560646, SSIM, 0.969517 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00602.bmp, PSNR, 30.729704, SSIM, 0.916344 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00604.bmp, PSNR, 27.087755, SSIM, 0.764092 
