15,8,6,4,3,3,3,2,2,2,2
15,6,4,2,2,1,1,1,1,1,1
15,7,5,3,2,2,2,1,1,1,1
15,6,3,2,1,1,1,1,1,1,1
15,8,5,4,3,2,2,2,2,2,2
15,7,5,3,2,2,2,2,2,2,2
15,8,5,3,3,2,2,2,2,2,2
15,7,4,2,2,2,1,1,1,1,1
13,6,4,3,2,2,2,2,1,1,1
15,6,5,3,2,2,2,2,2,2,1
15,6,3,2,1,1,1,1,1,1,1
15,7,4,3,2,2,2,2,2,2,2
15,5,3,2,1,1,1,1,1,1,1
15,8,5,3,2,2,2,2,2,2,2
15,7,5,3,3,2,2,2,2,2,2
15,8,5,3,3,2,2,2,2,2,2
15,7,4,3,2,2,1,1,1,1,1
15,7,5,5,4,4,4,4,4,4,4
16,5,2,1,1,1,1,1,1,1,1
15,6,4,3,3,3,2,2,2,2,2
15,5,3,2,2,1,1,1,1,1,1
15,3,1,1,1,1,1,1,1,1,1
15,10,8,7,7,6,7,7,6,7,6
15,6,5,4,3,3,3,3,3,3,3
15,6,5,4,3,3,3,3,3,3,3
15,4,2,1,1,1,1,1,1,1,1
15,5,3,2,1,1,1,1,1,1,1
15,9,7,6,5,5,5,5,5,4,5
15,5,3,2,2,1,1,1,1,1,1
15,7,6,5,4,4,4,4,4,4,4
15,7,5,4,3,3,3,3,2,2,2
15,6,4,3,2,2,2,2,2,2,2
15,5,3,2,2,2,2,2,2,2,2
15,7,5,4,3,3,3,3,2,2,2
15,8,6,5,4,4,4,3,3,3,3
15,9,7,6,5,5,5,5,5,5,5
15,6,4,3,2,2,2,1,1,1,1
16,7,4,3,2,2,2,2,2,2,2
15,6,3,2,2,1,1,1,1,1,1
15,7,5,3,2,2,2,2,1,1,1
15,8,5,4,3,2,2,2,2,2,2
15,7,4,3,2,2,2,2,2,2,2
15,7,5,4,3,3,2,2,2,2,2
15,6,3,2,2,1,1,1,1,1,1
15,8,6,4,3,3,3,2,2,2,2
15,6,4,2,2,1,1,1,1,1,1
16,6,3,2,1,1,1,1,1,1,1
13,7,6,5,5,5,5,5,4,4,4
15,6,4,3,3,3,3,3,3,3,3
15,8,5,3,2,2,2,2,1,1,1
15,7,5,3,2,2,2,2,1,1,1
15,7,6,5,5,4,4,4,4,3,3
15,8,5,4,3,2,2,2,2,2,2
16,6,2,1,1,1,1,1,1,1,1
16,6,3,2,1,1,1,1,1,1,1
15,8,7,5,5,5,5,5,5,5,5
15,7,5,3,2,2,2,2,2,2,2
15,6,3,2,1,1,1,1,1,1,1
15,6,5,3,3,2,2,2,2,2,2
15,8,6,5,4,3,3,3,3,3,3
15,8,5,2,2,1,1,1,1,1,1
15,7,5,3,2,2,2,1,1,1,1
15,7,5,4,3,3,3,2,2,2,2
15,7,5,3,2,2,2,2,2,2,2
15,6,4,2,1,1,1,1,1,1,1
15,7,5,3,2,2,2,1,1,1,1
15,8,6,4,3,2,2,1,1,1,1
15,6,4,2,2,1,1,1,1,1,1
15,8,6,4,3,3,2,2,2,2,2
15,7,5,4,3,3,3,3,2,2,2
15,5,2,1,1,1,1,1,1,1,1
15,8,5,4,3,2,2,2,2,2,2
15,5,2,1,1,1,1,1,1,1,1
15,6,3,2,2,1,1,1,1,1,1
15,7,5,4,3,2,2,2,2,2,2
15,8,6,5,4,4,3,3,3,3,3
15,6,3,2,2,1,1,1,1,1,1
15,6,4,2,2,2,2,1,1,1,1
15,5,3,2,1,1,1,1,1,1,1
15,7,4,2,1,1,1,1,1,1,1
15,6,4,3,3,3,3,3,3,3,3
15,8,5,3,2,2,2,2,1,1,1
15,6,2,1,1,1,1,1,1,1,1
15,7,5,3,3,3,2,2,2,2,2
15,7,3,2,1,1,1,1,1,1,1
15,7,5,3,3,2,2,2,2,1,1
15,6,3,2,2,1,1,1,1,1,1
15,6,4,3,2,2,1,1,1,1,1
15,8,5,4,3,2,2,2,2,2,2
15,7,5,3,2,2,1,1,1,1,1
15,8,5,4,3,2,2,2,2,2,2
16,9,5,4,3,2,2,2,1,1,1
15,6,4,2,2,2,2,1,1,1,1
15,7,4,3,2,2,1,1,1,1,1
15,6,5,3,3,2,2,2,2,2,2
15,7,5,3,3,2,2,2,2,2,2
15,7,5,4,3,2,2,2,2,2,2
