Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00171.bmp, PSNR, 31.414353, SSIM, 0.901759 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01544.bmp, PSNR, 29.289615, SSIM, 0.931509 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01594.bmp, PSNR, 28.715614, SSIM, 0.829312 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03266.bmp, PSNR, 41.923509, SSIM, 0.967499 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03275.bmp, PSNR, 29.878923, SSIM, 0.900356 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03499.bmp, PSNR, 42.090536, SSIM, 0.968871 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03906.bmp, PSNR, 36.266585, SSIM, 0.937441 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04076.bmp, PSNR, 29.197652, SSIM, 0.874986 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04519.bmp, PSNR, 24.648866, SSIM, 0.793521 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04735.bmp, PSNR, 38.001882, SSIM, 0.960011 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00171.bmp, PSNR, 40.947434, SSIM, 0.977704 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00173.bmp, PSNR, 33.536105, SSIM, 0.912242 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00180.bmp, PSNR, 28.595522, SSIM, 0.941561 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00598.bmp, PSNR, 40.508095, SSIM, 0.983883 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00602.bmp, PSNR, 35.333670, SSIM, 0.963672 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00604.bmp, PSNR, 29.832981, SSIM, 0.862897 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00741.bmp, PSNR, 34.479837, SSIM, 0.954216 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00790.bmp, PSNR, 46.629175, SSIM, 0.994537 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00880.bmp, PSNR, 34.392483, SSIM, 0.965052 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00892.bmp, PSNR, 35.486664, SSIM, 0.975944 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00986.bmp, PSNR, 40.031117, SSIM, 0.981804 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01544.bmp, PSNR, 31.538794, SSIM, 0.956548 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01594.bmp, PSNR, 29.990812, SSIM, 0.863932 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03266.bmp, PSNR, 42.937197, SSIM, 0.972897 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03275.bmp, PSNR, 31.761298, SSIM, 0.928832 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03499.bmp, PSNR, 43.281294, SSIM, 0.974960 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03906.bmp, PSNR, 37.985675, SSIM, 0.955659 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04076.bmp, PSNR, 30.982373, SSIM, 0.902429 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04519.bmp, PSNR, 26.540351, SSIM, 0.844606 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04735.bmp, PSNR, 39.520215, SSIM, 0.970117 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00171.bmp, PSNR, 42.172979, SSIM, 0.981663 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00173.bmp, PSNR, 34.114514, SSIM, 0.916806 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00180.bmp, PSNR, 29.839275, SSIM, 0.955413 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00598.bmp, PSNR, 42.594134, SSIM, 0.988963 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00602.bmp, PSNR, 37.268583, SSIM, 0.974396 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00604.bmp, PSNR, 31.028726, SSIM, 0.892985 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00741.bmp, PSNR, 35.473327, SSIM, 0.960620 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00790.bmp, PSNR, 48.020039, SSIM, 0.995591 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00880.bmp, PSNR, 36.236939, SSIM, 0.976680 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00892.bmp, PSNR, 37.488096, SSIM, 0.983809 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00986.bmp, PSNR, 42.007254, SSIM, 0.987595 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01544.bmp, PSNR, 33.203361, SSIM, 0.967727 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01594.bmp, PSNR, 31.096566, SSIM, 0.891063 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03266.bmp, PSNR, 43.838885, SSIM, 0.977162 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03275.bmp, PSNR, 33.382911, SSIM, 0.946862 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03499.bmp, PSNR, 44.323770, SSIM, 0.979489 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03906.bmp, PSNR, 39.350458, SSIM, 0.965788 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04076.bmp, PSNR, 32.743794, SSIM, 0.924474 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04519.bmp, PSNR, 28.434774, SSIM, 0.881819 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04735.bmp, PSNR, 40.655688, SSIM, 0.975974 
