Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00467.bmp, PSNR, 22.322072, SSIM, 0.636012 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03766.bmp, PSNR, 30.889765, SSIM, 0.874735 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03907.bmp, PSNR, 31.780416, SSIM, 0.822229 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04134.bmp, PSNR, 39.867261, SSIM, 0.969564 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04576.bmp, PSNR, 36.923391, SSIM, 0.960048 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04582.bmp, PSNR, 29.789810, SSIM, 0.890253 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04694.bmp, PSNR, 35.641399, SSIM, 0.934447 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04695.bmp, PSNR, 35.072724, SSIM, 0.896939 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04699.bmp, PSNR, 34.433636, SSIM, 0.894188 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00238.bmp, PSNR, 27.739032, SSIM, 0.918296 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00467.bmp, PSNR, 30.283105, SSIM, 0.910442 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00641.bmp, PSNR, 29.518871, SSIM, 0.836550 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00766.bmp, PSNR, 28.230902, SSIM, 0.867517 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00767.bmp, PSNR, 31.801805, SSIM, 0.872661 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01034.bmp, PSNR, 40.140796, SSIM, 0.959857 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01631.bmp, PSNR, 29.614735, SSIM, 0.841710 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01660.bmp, PSNR, 33.539724, SSIM, 0.940856 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02827.bmp, PSNR, 34.005016, SSIM, 0.931887 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02913.bmp, PSNR, 27.899310, SSIM, 0.785363 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03083.bmp, PSNR, 32.414314, SSIM, 0.936984 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03581.bmp, PSNR, 38.621472, SSIM, 0.952035 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03766.bmp, PSNR, 33.138336, SSIM, 0.915958 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03907.bmp, PSNR, 32.909917, SSIM, 0.856351 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04134.bmp, PSNR, 42.073634, SSIM, 0.978996 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04576.bmp, PSNR, 38.708385, SSIM, 0.969773 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04582.bmp, PSNR, 31.970168, SSIM, 0.923594 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04694.bmp, PSNR, 37.487194, SSIM, 0.954045 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04695.bmp, PSNR, 36.322072, SSIM, 0.918092 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04699.bmp, PSNR, 35.592756, SSIM, 0.914173 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00238.bmp, PSNR, 29.489797, SSIM, 0.939745 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00467.bmp, PSNR, 32.010696, SSIM, 0.936170 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00641.bmp, PSNR, 30.950416, SSIM, 0.878167 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00766.bmp, PSNR, 29.871538, SSIM, 0.898093 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00767.bmp, PSNR, 33.046768, SSIM, 0.897591 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01034.bmp, PSNR, 41.359653, SSIM, 0.968173 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01631.bmp, PSNR, 30.896639, SSIM, 0.877894 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01660.bmp, PSNR, 35.240299, SSIM, 0.958065 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02827.bmp, PSNR, 35.426312, SSIM, 0.943980 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02913.bmp, PSNR, 29.074909, SSIM, 0.832664 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03083.bmp, PSNR, 34.437145, SSIM, 0.956891 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03581.bmp, PSNR, 40.214310, SSIM, 0.964593 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03766.bmp, PSNR, 34.825531, SSIM, 0.940006 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03907.bmp, PSNR, 33.974032, SSIM, 0.881985 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04134.bmp, PSNR, 43.800849, SSIM, 0.984386 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04576.bmp, PSNR, 40.259560, SSIM, 0.976757 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04582.bmp, PSNR, 33.850574, SSIM, 0.945435 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04694.bmp, PSNR, 39.156209, SSIM, 0.966510 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04695.bmp, PSNR, 37.635729, SSIM, 0.937268 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04699.bmp, PSNR, 36.731486, SSIM, 0.932100 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00238.bmp, PSNR, 31.033554, SSIM, 0.955298 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00467.bmp, PSNR, 33.728827, SSIM, 0.954720 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00641.bmp, PSNR, 32.206430, SSIM, 0.906920 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00766.bmp, PSNR, 31.268505, SSIM, 0.921182 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00767.bmp, PSNR, 34.073360, SSIM, 0.917064 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01034.bmp, PSNR, 42.589541, SSIM, 0.975178 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01631.bmp, PSNR, 32.116860, SSIM, 0.904626 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01660.bmp, PSNR, 36.975199, SSIM, 0.971017 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02827.bmp, PSNR, 36.914233, SSIM, 0.955931 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02913.bmp, PSNR, 30.071097, SSIM, 0.863648 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03083.bmp, PSNR, 36.162801, SSIM, 0.966868 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03581.bmp, PSNR, 41.671709, SSIM, 0.973463 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03766.bmp, PSNR, 36.287268, SSIM, 0.955779 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03907.bmp, PSNR, 34.691453, SSIM, 0.896995 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04134.bmp, PSNR, 45.183256, SSIM, 0.987506 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04576.bmp, PSNR, 41.771970, SSIM, 0.981428 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04582.bmp, PSNR, 34.994028, SSIM, 0.954495 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04694.bmp, PSNR, 40.678100, SSIM, 0.974603 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04695.bmp, PSNR, 38.963767, SSIM, 0.952426 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04699.bmp, PSNR, 37.742947, SSIM, 0.944444 
